SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,10439 High Hollows Dr #222,Dallas,TX,75230,205000,2,2,High Hollows Condo,1405,242455,1969,15,146,396,Active,,,http://www.redfin.com/TX/Dallas/10439-High-Hollows-Dr-75230/unit-222/home/30995768,NTREIS,14656192,N,Y,32.889945,-96.7732085
MLS Listing,,Single Family Residential,3362 Lockmoor Ln,Dallas,TX,75220,375000,3,2,Bradford Estates,1886,9845,1956,15,199,,Active,,,http://www.redfin.com/TX/Dallas/3362-Lockmoor-Ln-75220/home/30932759,NTREIS,14653008,N,Y,32.8787331,-96.8654654
MLS Listing,,Townhouse,2559 Mallard Ln,Carrollton,TX,75006,250000,2,2.5,High Pointe,1622,3006,1983,15,154,240,Active,,,http://www.redfin.com/TX/Carrollton/2559-Mallard-Ln-75006/home/31212510,NTREIS,14645623,N,Y,32.9833136,-96.8555165
MLS Listing,,Single Family Residential,3121 Park Ln Unit 1151/S,Dallas,TX,75220,125000,2,2,Park Lane Twnhms Ph 02,970,397485,1969,15,129,680,Active,,,http://www.redfin.com/TX/Dallas/3121-Park-Ln-75220/unit-1151-S/home/176197743,NTREIS,14653737,N,Y,32.8764502,-96.8743054
MLS Listing,,Condo/Co-op,7737 Royal Ln,Dallas,TX,75230,215000,3,2,Royal Knoll Condos,1457,104762,1965,15,148,589,Active,,,http://www.redfin.com/TX/Dallas/7737-Royal-Ln-75230/home/30992517,NTREIS,14645259,N,Y,32.8981534,-96.7729932
MLS Listing,,Single Family Residential,8625 Windwood Dr,Dallas,TX,75249,355000,4,2,Summit Parc Ph 03,2434,9409,2004,15,146,28,Active,,,http://www.redfin.com/TX/Dallas/8625-Windwood-Dr-75249/home/30744576,NTREIS,14656474,N,Y,32.6574069,-96.9476903
MLS Listing,,Single Family Residential,3823 Oak Arbor Dr,Dallas,TX,75233,300000,3,2.5,Kimball Estates,1584,9757,1970,15,189,,Active,,,http://www.redfin.com/TX/Dallas/3823-Oak-Arbor-Dr-75233/home/30959466,NTREIS,14645501,N,Y,32.6961207,-96.8867715
MLS Listing,,Single Family Residential,610 Clermont Ave,Dallas,TX,75223,899400,4,3.5,Hollywood Rev,2780,6229,1929,15,324,10,Active,,,http://www.redfin.com/TX/Dallas/610-Clermont-Ave-75223/home/30812910,NTREIS,14655448,N,Y,32.8051475,-96.7431895
MLS Listing,,Single Family Residential,10543 Blackjack Oaks Dr,Dallas,TX,75227,205000,3,2.5,Hillside Oaks Ph 05 01,1402,4835,1987,15,146,,Active,,,http://www.redfin.com/TX/Dallas/10543-Blackjack-Oaks-Dr-75227/home/31146090,NTREIS,14656399,N,Y,32.7524516,-96.6426626
MLS Listing,,Single Family Residential,2655 Exeter Ave,Dallas,TX,75216,160000,2,1,Southgate 01,850,6621,1949,15,188,,Active,,,http://www.redfin.com/TX/Dallas/2655-Exeter-Ave-75216/home/30904816,NTREIS,14655155,N,Y,32.7062278,-96.7812623
MLS Listing,,Single Family Residential,7158 Mistflower Ln,Dallas,TX,75231,733702,3,3.5,Lake Highlands Town Center,2245,2919,2021,15,327,133,Active,,,http://www.redfin.com/TX/Dallas/7158-Mistflower-Ln-75231/home/174294380,NTREIS,14656382,N,Y,32.87518,-96.734139
MLS Listing,,Single Family Residential,12528 Trenton Dr,Dallas,TX,75243,415000,4,3,Jackson Meadows Sec 02,2562,9365,1983,15,162,,Active,,,http://www.redfin.com/TX/Dallas/12528-Trenton-Dr-75243/home/31101140,NTREIS,14656009,N,Y,32.9192816,-96.7181058
MLS Listing,,Condo/Co-op,2900 McKinnon St #505,Dallas,TX,75201,750000,2,2.5,Azure Condo,1512,57107,2005,15,496,1436,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-505/home/30775321,NTREIS,14655182,N,Y,32.7959314,-96.8085563
MLS Listing,,Single Family Residential,3511 Mcneil St,Dallas,TX,75227,285000,3,2,C P Dodsons Sub,2270,12197,1950,16,126,,Active,,,http://www.redfin.com/TX/Dallas/3511-McNeil-St-75227/home/30885601,NTREIS,14656243,N,Y,32.7680808,-96.6909218
MLS Listing,,Townhouse,1430 N Washington Ave Unit H,Dallas,TX,75204,561000,3,2.5,1430 North Washington Ave T,2200,30536,1998,16,255,67,Active,,,http://www.redfin.com/TX/Dallas/1430-N-Washington-Ave-75204/unit-H/home/32199247,NTREIS,14638957,N,Y,32.7966077,-96.7839142
MLS Listing,,Condo/Co-op,12480 Abrams Rd #523,Dallas,TX,75243,117000,1,1,CREEKBEND CONDOMINIUMS PH I-VI,690,2178,1982,16,170,187,Active,,,http://www.redfin.com/TX/Dallas/12480-Abrams-Rd-75243/unit-523/home/176188528,NTREIS,14655831,N,Y,32.9178006,-96.7330085
MLS Listing,,Single Family Residential,5969 Westgrove Cir,Dallas,TX,75248,8500000,5,7.5,Preston Trails Texas,12180,99752,2008,16,698,553,Active,,,http://www.redfin.com/TX/Dallas/5969-Westgrove-Cir-75248/home/32395082,NTREIS,14655875,N,Y,32.97404,-96.8060924
MLS Listing,,Townhouse,4114 Lovers Ln,University Park,TX,75225,1399000,4,3,Idlewild Rep,2522,4182,1980,16,555,,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/4114-Lovers-Ln-75225/home/32073295,NTREIS,14655461,N,Y,32.8514126,-96.8051743
MLS Listing,,Vacant Land,7005 Bob-O-Link,Dallas,TX,75214,749000,0,,Callejo Bob O Links,,11979,,16,,,Active,,,http://www.redfin.com/TX/Dallas/7005-Bob-O-Link-Dr-75214/home/176186306,NTREIS,14655797,N,Y,32.8331364,-96.7391176
MLS Listing,,Single Family Residential,10328 Black Walnut Dr,Dallas,TX,75243,310000,3,2,Walnut Creek Estates,1960,6970,1978,16,158,,Active,,,http://www.redfin.com/TX/Dallas/10328-Black-Walnut-Dr-75243/home/31102741,NTREIS,14655843,N,Y,32.9094532,-96.7064661
MLS Listing,,Multi-Family (2-4 Unit),4519 Belmont Ave,Dallas,TX,75204,959000,3,3,Belmont Park Rev,2832,3049,2018,16,339,,Active,,,http://www.redfin.com/TX/Dallas/4519-Belmont-Ave-75204/home/166764614,NTREIS,14655897,N,Y,32.809848,-96.787309
MLS Listing,,Condo/Co-op,2555 N Pearl St #2200,Dallas,TX,75201,10900000,4,5.5,Tower & Regency Row Residence Condo,5666,52969,2007,16,1924,6015,Active,,,http://www.redfin.com/TX/Dallas/2555-N-Pearl-St-75201/unit-2200/home/30783832,NTREIS,14655813,N,Y,32.7926252,-96.8047038
MLS Listing,,Condo/Co-op,3535 Gillespie St #306,Dallas,TX,75219,850000,2,2.5,Plaza At Turtle Creek Residence Ph,1651,136473,2000,16,515,1378,Active,,,http://www.redfin.com/TX/Dallas/3535-Gillespie-St-75219/unit-306/home/32259933,NTREIS,14653253,N,Y,32.8051946,-96.8084315
MLS Listing,,Vacant Land,717 Sunset Ave,Dallas,TX,75208,325000,0,,Dallas Land & Loan 03,,6447,,16,,,Active,,,http://www.redfin.com/TX/Dallas/717-Sunset-Ave-75208/home/30827370,NTREIS,14655715,N,Y,32.74443,-96.83478
MLS Listing,,Single Family Residential,7134 Brookshire Cir,Dallas,TX,75230,2200000,6,7,Hillcrest Havens Instl Add 02,5684,24742,2021,16,387,,Active,,,http://www.redfin.com/TX/Dallas/7134-Brookshire-Cir-75230/home/30934109,NTREIS,14655902,N,Y,32.8932666,-96.78113
MLS Listing,,Townhouse,8411 Old Moss Rd,Dallas,TX,75231,449000,2,2,Foxfire,2010,5576,1978,16,223,180,Active,,,http://www.redfin.com/TX/Dallas/8411-Old-Moss-Rd-75231/home/31064251,NTREIS,14654517,N,Y,32.8939234,-96.7322
MLS Listing,,Townhouse,9804 Bent Branch Ln,Dallas,TX,75243,260000,4,3,Chimney Hill 04 Instl,2100,3049,1978,16,124,,Active,,,http://www.redfin.com/TX/Dallas/9804-Bent-Branch-Ln-75243/home/31109110,NTREIS,14655016,N,Y,32.9211079,-96.735866
MLS Listing,,Condo/Co-op,11490 Audelia Rd #217,Dallas,TX,75243,100000,3,2,Cambridge Condos Ph 01 03,1237,435295,1980,16,81,442,Active,,,http://www.redfin.com/TX/Dallas/11490-Audelia-Rd-75243/unit-217/home/31060963,NTREIS,14655760,N,Y,32.9054899,-96.7166501
MLS Listing,,Condo/Co-op,6211 W Northwest Hwy #1106,Dallas,TX,75225,269999,2,2,Preston Tower Condo,1132,185522,1966,16,239,978,Active,,,http://www.redfin.com/TX/Dallas/6211-W-Northwest-Hwy-75225/unit-1106/home/30874280,NTREIS,14650964,N,Y,32.8662169,-96.800016
MLS Listing,,Multi-Family (2-4 Unit),8003 Rothington Rd Unit 21-27,Dallas,TX,75227,499000,8,10,Buckner Terrace Apts 03,4960,13155,1983,16,101,,Active,,,http://www.redfin.com/TX/Dallas/8003-Rothington-Rd-75227/unit-21-27/home/31139202,NTREIS,14653792,N,Y,32.7829827,-96.6865544
MLS Listing,,Vacant Land,618 E 5th St,Dallas,TX,75203,289900,0,,Oak Cliff Original,,4704,,16,,,Active,,,http://www.redfin.com/TX/Dallas/618-E-5th-St-75203/home/30825772,NTREIS,14654242,N,Y,32.754608,-96.814775
MLS Listing,,Single Family Residential,11527 Rosser Rd,Dallas,TX,75229,929000,4,3.5,MIDWAY HILLS 6 - 2ND INST,3626,17903,1966,16,256,,Active,September-12-2021 01:00 PM,September-12-2021 02:30 PM,http://www.redfin.com/TX/Dallas/11527-Rosser-Rd-75229/home/30928202,NTREIS,14653359,N,Y,32.9068144,-96.8469303
MLS Listing,,Condo/Co-op,6211 W Northwest Hwy #401,Dallas,TX,75225,299000,2,3,Preston Tower Condos,1673,185522,1966,16,179,1449,Active,,,http://www.redfin.com/TX/Dallas/6211-W-Northwest-Hwy-75225/unit-401/home/30874323,NTREIS,14615006,N,Y,32.8662169,-96.800016
MLS Listing,,Multi-Family (2-4 Unit),9023 Villa Park Cir,Dallas,TX,75225,499500,2,2,Park Lane North,1612,5489,1965,16,310,,Active,,,http://www.redfin.com/TX/Dallas/9023-Villa-Park-Cir-75225/home/30872387,NTREIS,14653981,N,Y,32.8721837,-96.7775526
MLS Listing,,Multi-Family (2-4 Unit),9021 Villa Park Cir,Dallas,TX,75225,474500,2,2,Park Lane North,1612,5489,1965,16,294,,Active,,,http://www.redfin.com/TX/Dallas/9021-Villa-Park-Cir-75225/home/30872388,NTREIS,14653960,N,Y,32.8721953,-96.7774929
MLS Listing,,Vacant Land,2906 Alex St,Dallas,TX,75203,50000,0,,Mcnabbs Mdw Gardens City Bl 6642,,5227,,16,,,Active,,,http://www.redfin.com/TX/Dallas/2906-Alex-St-75203/home/40150000,NTREIS,14652353,N,Y,32.7376549,-96.783958
MLS Listing,,Single Family Residential,2910 Alex St,Dallas,TX,75203,175000,4,1,Mcnabbs Mdw Gardens City Bl 6642,1296,5358,1948,16,135,,Active,,,http://www.redfin.com/TX/Dallas/2910-Alex-St-75203/home/30938657,NTREIS,14652339,N,Y,32.7377443,-96.7838594
MLS Listing,,Single Family Residential,4931 Echo Ave,Dallas,TX,75215,120000,3,1,Oakland Place,1172,5053,1942,17,102,,Active,,,http://www.redfin.com/TX/Dallas/4931-Echo-Ave-75215/home/30816400,NTREIS,14655399,N,Y,32.7534033,-96.7513395
MLS Listing,,Single Family Residential,3429 Boulder Dr,Dallas,TX,75233,324999,3,2,Westwood Park,1772,10106,1961,17,183,,Active,,,http://www.redfin.com/TX/Dallas/3429-Boulder-Dr-75233/home/30901910,NTREIS,14639880,N,Y,32.7018834,-96.8745778
MLS Listing,,Single Family Residential,849 N Van Buren Ave,Dallas,TX,75208,565000,4,3,Bishop Heights 6 Add,1996,3441,2014,17,283,126,Active,,,http://www.redfin.com/TX/Dallas/849-N-Van-Buren-Ave-75208/home/78530360,NTREIS,14652310,N,Y,32.7530745,-96.8319804
MLS Listing,,Single Family Residential,8720 Granville Dr,Dallas,TX,75249,430000,5,4,Summit Parc Ph 03,3188,8494,2004,17,135,28,Active,,,http://www.redfin.com/TX/Dallas/8720-Granville-Dr-75249/home/30744617,NTREIS,14655278,N,Y,32.6570337,-96.9516543
MLS Listing,,Single Family Residential,2859 Searcy Dr,Dallas,TX,75211,190000,3,1,Loupot Heights,1334,7623,1946,17,142,,Active,,,http://www.redfin.com/TX/Dallas/2859-Searcy-Dr-75211/home/30891162,NTREIS,14655370,N,Y,32.7274207,-96.8684608
MLS Listing,,Single Family Residential,6713 Creek Bnd,Rowlett,TX,75089,475500,5,4,Lake Valley Estates,3295,11108,2002,17,144,,Active,,,http://www.redfin.com/TX/Rowlett/6713-Creek-Bnd-75089/home/32232575,NTREIS,14655289,N,Y,32.929635,-96.5372704
MLS Listing,,Single Family Residential,3473 Saint Cloud Cir,Dallas,TX,75229,464000,3,2,Park Forest 03 Inst,1767,11238,1959,17,263,,Active,,,http://www.redfin.com/TX/Dallas/3473-St-Cloud-Cir-75229/home/30932470,NTREIS,14654933,N,Y,32.9074456,-96.8633917
MLS Listing,,Condo/Co-op,7730 Meadow Rd #206,Dallas,TX,75230,289900,3,2,Paradiso Condo Ph 02,1765,88862,1966,17,164,538,Active,,,http://www.redfin.com/TX/Dallas/7730-Meadow-Rd-75230/unit-206/home/30745578,NTREIS,14654832,N,Y,32.8865887,-96.7735016
MLS Listing,,Single Family Residential,3901 Ridgecrest Ave,Rowlett,TX,75088,415000,4,2.5,Lakeside Village Estates Ph 1,2850,10019,1996,17,146,,Active,,,http://www.redfin.com/TX/Rowlett/3901-Ridgecrest-Ave-75088/home/33932135,NTREIS,14655230,N,Y,32.8966532,-96.5177879
MLS Listing,,Condo/Co-op,6211 W Northwest Hwy #2002,Dallas,TX,75225,345000,2,2,Preston Tower Condominium,1130,185522,1966,17,305,989,Active,,,http://www.redfin.com/TX/Dallas/6211-W-Northwest-Hwy-75225/unit-2002/home/30874216,NTREIS,14654893,N,Y,32.8662169,-96.800016
MLS Listing,,Single Family Residential,3220 Odessa St,Dallas,TX,75212,115000,2,1,Irwin Joe 03,616,6403,1930,17,187,,Active,,,http://www.redfin.com/TX/Dallas/3220-Odessa-St-75212/home/30985645,NTREIS,14655203,N,Y,32.7824609,-96.9037145
MLS Listing,,Single Family Residential,2211 Santa Cruz Dr,Dallas,TX,75227,269000,4,2,Piedmont 03,1504,14593,1955,18,179,,Active,,,http://www.redfin.com/TX/Dallas/2211-Santa-Cruz-Dr-75227/home/30915400,NTREIS,14632607,N,Y,32.7519571,-96.6998008
MLS Listing,,Single Family Residential,5334 Manett St,Dallas,TX,75206,1695000,4,3.5,Albrights North Henderson,3414,7492,2015,18,496,,Active,,,http://www.redfin.com/TX/Dallas/5334-Manett-St-75206/home/30808354,NTREIS,14655085,N,Y,32.8177766,-96.7782395
MLS Listing,,Single Family Residential,2245 San Medina Ave,Dallas,TX,75228,323000,3,2,Casa View Oaks 01,1341,7710,1953,18,241,,Active,,,http://www.redfin.com/TX/Dallas/2245-San-Medina-Ave-75228/home/30969296,NTREIS,14654999,N,Y,32.8337148,-96.6767389
MLS Listing,,Condo/Co-op,7660 Skillman St #203,Dallas,TX,75231,114900,1,1,Dutch Creek Condos,660,,1983,18,174,180,Active,,,http://www.redfin.com/TX/Dallas/7660-Skillman-St-75231/unit-203/home/31169444,NTREIS,14645429,N,Y,32.8869242,-96.732712
MLS Listing,,Single Family Residential,1210 Ski Dr,Duncanville,TX,75116,199800,3,1,Fairwoods 01,1296,7231,1980,18,154,,Active,,,http://www.redfin.com/TX/DUNCANVILLE/1210-SKI-DR-75116/home/31312723,NTREIS,14654978,N,Y,32.668608,-96.891732
MLS Listing,,Single Family Residential,206 Redwood St,Mesquite,TX,75181,199900,3,2,Woodland Park Rep,1094,7187,1974,18,183,,Active,,,http://www.redfin.com/TX/Mesquite/206-Redwood-St-75181/home/32116581,NTREIS,14654954,N,Y,32.7051451,-96.5719786
MLS Listing,,Condo/Co-op,1503 N Garrett Ave #110,Dallas,TX,75206,145000,1,1,Munger Place Condo,638,21998,1982,18,227,345,Active,,,http://www.redfin.com/TX/Dallas/1503-N-Garrett-Ave-75206/unit-110/home/31175804,NTREIS,14654907,N,Y,32.806354,-96.7724487
MLS Listing,,Single Family Residential,10618 Dunaway Dr,Dallas,TX,75228,210000,3,1,Country Club Park 01,1271,11761,1954,18,165,,Active,,,http://www.redfin.com/TX/Dallas/10618-Dunaway-Dr-75228/home/31004392,NTREIS,14654716,N,Y,32.8393803,-96.6650858
MLS Listing,,Single Family Residential,2526 Se 14th St,Grand Prairie,TX,75051,259999,3,2,Mountain Lakeview South 01,1608,8668,1974,18,162,,Active,,,http://www.redfin.com/TX/Grand-Prairie/2526-SE-14th-St-75051/home/31581621,NTREIS,14654668,N,Y,32.7069781,-96.9853893
MLS Listing,,Single Family Residential,18732 Voss Rd,Dallas,TX,75287,375000,3,2.5,Parkway Village Section Two,1789,4792,1987,18,210,63,Active,September-12-2021 01:00 PM,September-12-2021 03:00 PM,http://www.redfin.com/TX/Dallas/18732-Voss-Rd-75287/home/32028564,NTREIS,14654350,N,Y,33.0052518,-96.8371308
MLS Listing,,Condo/Co-op,3225 Turtle Creek Blvd #1511,Dallas,TX,75219,369000,2,2,Renaissance on Turtle Crk Condo,1254,154028,1998,18,294,752,Active,,,http://www.redfin.com/TX/Dallas/3225-Turtle-Creek-Blvd-75219/unit-1511/home/30746074,NTREIS,14654471,N,Y,32.806751,-96.8047924
MLS Listing,,Single Family Residential,831 Kelso Dr,Dallas,TX,75211,170000,4,2,Mountain Valley Estates,1409,7754,1970,18,121,,Active,,,http://www.redfin.com/TX/Dallas/831-Kelso-Dr-75211/home/31042565,NTREIS,14654774,N,Y,32.7369249,-96.9231147
MLS Listing,,Vacant Land,2922 Benrock St,Dallas,TX,75241,27500,0,,Carver Heights,,6534,,18,,,Active,,,http://www.redfin.com/TX/Dallas/2922-Benrock-St-75241/home/30949097,NTREIS,14601393,N,Y,32.6686,-96.774771
MLS Listing,,Condo/Co-op,5000 Bowser Ave #212,Dallas,TX,75209,89900,2,1,Bowser Oaks Condo,699,38551,1962,19,129,454,Active,,,http://www.redfin.com/TX/Dallas/5000-Bowser-Ave-75209/unit-212/home/31171123,NTREIS,14654705,N,Y,32.8244873,-96.8179418
MLS Listing,,Single Family Residential,2728 Custer Dr,Dallas,TX,75216,192900,3,1,Southgate Annex 02,1048,8189,1950,19,184,,Active,,,http://www.redfin.com/TX/Dallas/2728-Custer-Dr-75216/home/30904632,NTREIS,14654690,N,Y,32.70525,-96.778229
MLS Listing,,Condo/Co-op,3901 Travis St #212,Dallas,TX,75204,285000,2,1.5,Parks On Travis Condos,1245,54014,1985,19,229,349,Active,,,http://www.redfin.com/TX/Dallas/3901-Travis-St-75204/unit-212/home/30745616,NTREIS,14654703,N,Y,32.811859,-96.796791
MLS Listing,,Condo/Co-op,7414 W Northwest Hwy #1,Dallas,TX,75225,435000,2,2.5,Northpark Garden Twnhms,1522,133816,1964,19,286,678,Active,,,http://www.redfin.com/TX/Dallas/7414-W-Northwest-Hwy-75225/unit-1/home/30871989,NTREIS,14648393,N,Y,32.8649565,-96.7796449
MLS Listing,,Single Family Residential,911 N Montclair Ave,Dallas,TX,75208,450000,2,2.5,Montclair Acres Sec 01,1229,7405,1945,19,366,,Active,,,http://www.redfin.com/TX/Dallas/911-N-Montclair-Ave-75208/home/30848405,NTREIS,14654641,N,Y,32.7541124,-96.8466768
MLS Listing,,Single Family Residential,536 Hillvale Dr,Dallas,TX,75241,245000,3,2,Glenview,1660,12066,1959,19,148,,Active,,,http://www.redfin.com/TX/Dallas/536-Hillvale-Dr-75241/home/30897231,NTREIS,14654597,N,Y,32.681437,-96.8162804
MLS Listing,,Condo/Co-op,4317 Hartford St #202,Dallas,TX,75219,219000,2,2,Hartford Condo,874,56715,1969,19,251,335,Active,,,http://www.redfin.com/TX/Dallas/4317-Hartford-St-75219/unit-202/home/30801540,NTREIS,14654166,N,Y,32.8118435,-96.8160434
MLS Listing,,Single Family Residential,429 Satinwood Dr,Dallas,TX,75217,195000,4,1,Shady Hills,916,8451,1959,19,213,,Active,,,http://www.redfin.com/TX/Dallas/429-Satinwood-Dr-75217/home/30919633,NTREIS,14654593,N,Y,32.7085229,-96.7032274
MLS Listing,,Single Family Residential,5112 Everglade Rd,Dallas,TX,75227,345000,3,2,Buckner Terrace,1866,9801,1971,19,185,,Active,,,http://www.redfin.com/TX/Dallas/5112-Everglade-Rd-75227/home/30907863,NTREIS,14654567,N,Y,32.7861575,-96.7107288
MLS Listing,,Single Family Residential,6438 Kenwood Ave,Dallas,TX,75214,1790000,5,5.5,North Ridge Park,5390,8407,2022,19,332,,Active,,,http://www.redfin.com/TX/Dallas/6438-Kenwood-Ave-75214/home/30850709,NTREIS,14654117,N,Y,32.8325209,-96.7513438
MLS Listing,,Single Family Residential,1231 Rain Forest Dr,Dallas,TX,75217,149900,2,2,Forest Grove 01,972,6011,1979,19,154,,Active,,,http://www.redfin.com/TX/Dallas/1231-Rain-Forest-Dr-75217/home/30940262,NTREIS,14654462,N,Y,32.7333574,-96.6421407
MLS Listing,,Single Family Residential,6811 Patrick Dr,Dallas,TX,75214,675000,3,3,Mockingbird Hill,1876,8015,1954,19,360,,Active,,,http://www.redfin.com/TX/Dallas/6811-Patrick-Dr-75214/home/30823427,NTREIS,14654035,N,Y,32.8459555,-96.7421442
MLS Listing,,Condo/Co-op,5816 Birchbrook Dr #219,Dallas,TX,75206,275000,2,2,Veneto 01 Condo,1155,138826,1970,19,238,265,Active,,,http://www.redfin.com/TX/Dallas/5816-Birchbrook-Dr-75206/unit-219/home/30789252,NTREIS,14654281,N,Y,32.8471783,-96.7669323
MLS Listing,,Condo/Co-op,15811 Spectrum Dr #176,Addison,TX,75001,389900,2,3,Townhomes Of District A Ph 01-11,1906,4356,2005,19,205,340,Active,,,http://www.redfin.com/TX/Addison/15811-Spectrum-Dr-75001/unit-176/home/30765700,NTREIS,14650393,N,Y,32.9643045,-96.8241292
MLS Listing,,Single Family Residential,623 N Rosemont Ave,Dallas,TX,75208,492400,3,3.5,Rosemont Annex,1900,7318,1923,19,259,,Active,,,http://www.redfin.com/TX/Dallas/623-N-Rosemont-Ave-75208/home/30833027,NTREIS,14653178,N,Y,32.7502286,-96.8479354
MLS Listing,,Single Family Residential,2177 Coldbrook Ln,Dallas,TX,75253,265155,3,2,Garden Heights Add,1537,7144,2021,19,173,,Active,,,http://www.redfin.com/TX/Dallas/2177-Coldbrook-Ln-75253/home/31119850,NTREIS,14653866,N,Y,32.6790869,-96.6172424
MLS Listing,,Condo/Co-op,3105 San Jacinto St #208,Dallas,TX,75204,179900,1,1,Bryan Place Condo,762,87468,1981,19,236,314,Active,,,http://www.redfin.com/TX/Dallas/3105-San-Jacinto-St-75204/unit-208/home/31125510,NTREIS,14653620,N,Y,32.7935503,-96.7896683
MLS Listing,,Condo/Co-op,1200 Main St #1001,Dallas,TX,75202,399000,2,2.5,METROPOLITAN @ 1200 MAIN ST CONDO,1551,44997,1974,19,257,861,Active,,,http://www.redfin.com/TX/Dallas/1200-Main-St-75202/unit-1001/home/30776224,NTREIS,14654074,N,Y,32.7799765,-96.8015502
MLS Listing,,Condo/Co-op,4414 Cedar Springs Rd #208,Dallas,TX,75219,249900,2,1,Tribeca,947,88427,2003,19,264,299,Active,,,http://www.redfin.com/TX/Dallas/4414-Cedar-Springs-Rd-75219/unit-208/home/30746210,NTREIS,14652809,N,Y,32.8156242,-96.81664
MLS Listing,,Single Family Residential,3156 Modella Ave,Dallas,TX,75229,450000,3,2,Coral Hills,2064,10716,1960,19,218,,Active,,,http://www.redfin.com/TX/Dallas/3156-Modella-Ave-75229/home/30932278,NTREIS,14648075,N,Y,32.9064525,-96.8714983
MLS Listing,,Single Family Residential,6735 Cedar Forest Trl,Dallas,TX,75236,277000,3,2,Cedar Ridge Sec 02,1498,6316,1989,19,185,,Active,,,http://www.redfin.com/TX/Dallas/6735-Cedar-Forest-Trl-75236/home/31156009,NTREIS,14644243,N,Y,32.667038,-96.9355691
MLS Listing,,Single Family Residential,2522 Glenfield Ave,Dallas,TX,75233,225000,2,1,Acreage Estates,740,6665,1953,19,304,,Active,,,http://www.redfin.com/TX/Dallas/2522-Glenfield-Ave-75233/home/30899546,NTREIS,14650347,N,Y,32.7166012,-96.8607945
MLS Listing,,Single Family Residential,10825 Ridge Spring Dr,Dallas,TX,75218,595000,4,2.5,LOCHWOOD MEADOWS,2769,10803,1969,19,215,,Active,,,http://www.redfin.com/TX/Dallas/10825-Ridge-Spring-Dr-75218/home/31045814,NTREIS,14649126,N,Y,32.8584719,-96.6989442
MLS Listing,,Single Family Residential,2618 Ivandell Ave,Dallas,TX,75211,276000,2,1,Crawford Park,1038,6882,1947,19,266,,Active,,,http://www.redfin.com/TX/Dallas/2618-Ivandell-Ave-75211/home/30845091,NTREIS,14654089,N,Y,32.7364038,-96.8623444
MLS Listing,,Single Family Residential,4310 Holland Ave,Dallas,TX,75219,699900,3,3.5,Holland Ave Add Sec 2,2430,1917,2005,19,288,85,Active,September-11-2021 02:00 PM,September-11-2021 04:00 PM,http://www.redfin.com/TX/Dallas/4310-Holland-Ave-75219/home/30761084,NTREIS,14636257,N,Y,32.8188084,-96.8095789
MLS Listing,,Condo/Co-op,3400 Welborn St #315,Dallas,TX,75219,299000,2,2,Wyndemere Condominiums,1171,,1998,19,255,684,Active,,,http://www.redfin.com/TX/Dallas/3400-Welborn-St-75219/unit-315/home/32198863,NTREIS,14651743,N,Y,32.8103828,-96.8049944
